appid,Genre
390379,Casual
390379,Simulation
390380,Casual
390380,Simulation
390381,Casual
390381,Simulation
390382,Casual
390382,Simulation
390383,Casual
390383,Simulation
390384,Casual
390384,Simulation
390385,Casual
390385,Simulation
390386,Casual
390386,Simulation
390387,Casual
390387,Simulation
390388,Casual
390388,Simulation
390389,Casual
390389,Simulation
390390,Casual
390390,Simulation
390391,Casual
390391,Simulation
390392,Casual
390392,Simulation
390393,Casual
390393,Simulation
390394,Casual
390394,Simulation
390395,Casual
390395,Simulation
390396,Casual
390396,Simulation
390397,Casual
390397,Simulation
390398,Casual
390398,Simulation
390399,Casual
390399,Simulation
390400,Casual
390400,Simulation
390401,Casual
390401,Simulation
390402,Casual
390402,Simulation
390403,Casual
390403,Simulation
390404,Casual
390404,Simulation
390405,Casual
390405,Simulation
390406,Casual
390406,Simulation
390407,Casual
390407,Simulation
390408,Casual
390408,Simulation
390409,Casual
390409,Simulation
390410,Casual
390410,Simulation
390411,Casual
390411,Simulation
390412,Casual
390412,Simulation
390413,Casual
390413,Simulation
390414,Casual
390414,Simulation
390415,Casual
390415,Simulation
390416,Casual
390416,Simulation
390417,Casual
390417,Simulation
390418,Casual
390418,Simulation
390419,Casual
390419,Simulation
390420,Casual
390420,Simulation
390421,Casual
390421,Simulation
390422,Casual
390422,Simulation
390423,Casual
390423,Simulation
390424,Casual
390424,Simulation
390425,Casual
390425,Simulation
390426,Casual
390426,Simulation
390427,Casual
390427,Simulation
390428,Casual
390428,Simulation
390429,Casual
390429,Simulation
390430,Casual
390430,Simulation
390431,Casual
390431,Simulation
390432,Casual
390432,Simulation
390433,Casual
390433,Simulation
390434,Casual
390434,Simulation
390435,Casual
390435,Simulation
390436,Casual
390436,Simulation
390437,Casual
390437,Simulation
390438,Casual
390438,Simulation
390439,Casual
390439,Simulation
390440,Casual
390440,Simulation
390441,Casual
390441,Simulation
390442,Casual
390442,Simulation
390443,Casual
390443,Simulation
390444,Casual
390444,Simulation
390445,Casual
390445,Simulation
390446,Casual
390446,Simulation
390447,Casual
390447,Simulation
390448,Casual
390448,Simulation
390449,Casual
390449,Simulation
390450,Casual
390450,Simulation
390451,Casual
390451,Simulation
390452,Casual
390452,Simulation
390453,Casual
390453,Simulation
390454,Casual
390454,Simulation
390455,Casual
390455,Simulation
390456,Casual
390456,Simulation
390457,Casual
390457,Simulation
390458,Casual
390458,Simulation
390459,Casual
390459,Simulation
390460,Action
390460,Casual
390460,Indie
390470,Adventure
390470,Casual
390470,Indie
390480,Adventure
390480,Casual
390480,Indie
390490,Adventure
390490,Casual
390490,Indie
390510,Indie
390510,Strategy
390520,Action
390520,Adventure
390520,Indie
390570,Casual
390570,Indie
390580,Action
390580,Adventure
390580,"Free to Play"
390580,Indie
390610,Action
390610,Indie
390630,Indie
390630,RPG
390630,Strategy
390640,Indie
390640,RPG
390640,Strategy
390650,Indie
390651,Indie
390652,Indie
390653,Indie
390654,Indie
390655,Indie
390656,Indie
390657,Indie
390658,Indie
390659,Indie
390660,Action
390660,Indie
390670,"Free to Play"
390670,"Massively Multiplayer"
390670,Simulation
390680,Action
390680,Indie
390690,Action
390690,"Massively Multiplayer"
390690,Racing
390690,RPG
390690,Simulation
390720,Action
390720,Indie
390730,Action
390730,Indie
390740,Indie
390740,RPG
390740,Simulation
390740,Strategy
390750,Indie
390750,RPG
390750,Strategy
390760,Action
390760,Adventure
390760,Indie
390800,Action
390800,Indie
390870,Action
390880,Casual
390880,Indie
390880,RPG
390880,Strategy
390890,Action
390890,Adventure
390890,Indie
390910,Action
390910,Casual
390910,Indie
390920,Indie
390920,Strategy
390930,Action
390930,Indie
390940,Adventure
390940,Casual
390940,Indie
390940,Simulation
390940,Strategy
390970,Adventure
390970,Casual
390980,Action
390980,Strategy
391000,Adventure
391000,Casual
391000,Indie
391000,Simulation
391000,Strategy
391010,Action
391010,"Massively Multiplayer"
391010,Racing
391010,RPG
391010,Simulation
391030,RPG
391050,Utilities
391070,Action
391070,Casual
391070,Indie
391080,Indie
391100,Action
391100,Adventure
391100,Indie
391120,Adventure
391130,Action
391130,Indie
391160,Action
391160,Casual
391160,Indie
391170,Action
391170,Indie
391180,Action
391180,Adventure
391180,Indie
391190,"Early Access"
391190,Indie
391210,Action
391210,Indie
391220,Action
391220,Adventure
391240,Casual
391240,"Early Access"
391240,Indie
391240,"Massively Multiplayer"
391240,Strategy
391250,Action
391250,Indie
391250,Strategy
391260,Action
391260,Adventure
391260,Casual
391260,Indie
391260,RPG
391260,Strategy
391270,Adventure
391270,"Free to Play"
391270,Indie
391340,Adventure
391340,Casual
391340,Indie
391360,"Free to Play"
391360,"Massively Multiplayer"
391360,Simulation
391360,Sports
391370,"Free to Play"
391370,"Massively Multiplayer"
391370,Simulation
391370,Sports
391390,Action
391390,Adventure
391390,Indie
391410,Casual
391410,Indie
391420,Action
391420,Adventure
391420,Indie
391420,Strategy
391430,Action
391430,Strategy
391431,Action
391431,Strategy
391432,Action
391432,Strategy
391433,Action
391433,Strategy
391440,Casual
391440,Indie
391440,Simulation
391440,Strategy
391450,Action
391450,Adventure
391450,Indie
391450,Strategy
391460,Action
391460,"Early Access"
391460,"Free to Play"
391470,Action
391470,Indie
391470,Strategy
391480,Casual
391480,Indie
391490,Casual
391490,Indie
391490,RPG
391490,Strategy
391510,Adventure
391520,"Early Access"
391520,Indie
391520,Simulation
391540,Indie
391540,RPG
391570,Indie
391570,RPG
391580,Casual
391580,Indie
391580,Simulation
391590,Adventure
391621,Action
391621,Strategy
391630,Action
391660,Adventure
391660,Indie
391660,RPG
391680,Action
391680,Indie
391680,Racing
391680,Sports
391720,Adventure
391720,Indie
391730,Action
391730,Adventure
391730,Indie
391730,RPG
391740,Action
391740,Adventure
391740,Indie
391780,Action
391780,Casual
391780,"Free to Play"
391780,Indie
391820,"Early Access"
391820,Indie
391820,Simulation
391830,Indie
391830,"Massively Multiplayer"
391830,Simulation
391830,Strategy
391840,Indie
391840,"Massively Multiplayer"
391840,Simulation
391840,Strategy
391860,Indie
391860,Simulation
391880,Adventure
391880,Indie
391900,Indie
391900,Strategy
391910,Action
391910,Adventure
391910,Indie
391930,Adventure
391930,Indie
391960,Action
391960,Adventure
391960,Indie
392000,Action
392000,Racing
392020,Action
392020,Casual
392020,Indie
392030,Action
392030,Indie
392050,Action
392050,Indie
392060,Action
392060,"Free to Play"
392060,Indie
392070,Indie
392070,Sports
392080,"Early Access"
392080,Indie
392080,RPG
392080,Simulation
392090,Action
392090,"Massively Multiplayer"
392090,Racing
392090,RPG
392090,Simulation
392120,Action
392120,Indie
392150,Indie
392150,Sports
392190,Indie
392190,Sports
392230,Utilities
392260,Indie
392260,RPG
392280,Adventure
392280,Indie
392300,Indie
392300,Strategy
392320,Action
392320,Indie
392340,Adventure
392340,Indie
392340,Simulation
392400,Action
392400,Adventure
392400,Indie
392420,Racing
392420,Simulation
392420,Sports
392430,Racing
392430,Simulation
392430,Sports
392440,Adventure
392440,Casual
392440,Indie
392440,RPG
392450,Adventure
392450,"Free to Play"
392450,Indie
392470,Strategy
392580,Action
392580,"Early Access"
392580,Indie
392580,RPG
392580,Strategy
392600,Indie
392610,"Early Access"
392610,Indie
392620,Indie
392620,RPG
392620,Strategy
392630,Strategy
392640,Strategy
392641,Strategy
392642,Strategy
392643,Strategy
392644,Strategy
392645,Strategy
392646,Strategy
392647,Strategy
392660,Indie
392660,RPG
392660,Strategy
392670,Action
392670,Indie
392680,Action
392680,Indie
392690,Adventure
392690,"Early Access"
392690,Indie
392690,Strategy
392700,Strategy
392720,Action
392720,Indie
392730,Adventure
392730,Indie
392780,Casual
392780,Indie
392790,Simulation
392790,Sports
392810,Casual
392810,Indie
392820,Adventure
392820,Indie
392840,Action
392840,Strategy
392860,Action
392860,Indie
392870,Action
392870,Casual
392870,Indie
392870,Simulation
392870,Strategy
392880,Racing
392880,Simulation
392880,Sports
392890,Racing
392890,Simulation
392900,Racing
392900,Simulation
392900,Sports
392920,Adventure
392920,Casual
392920,Indie
392920,RPG
392930,Action
392930,Adventure
392930,Casual
392930,Indie
392930,RPG
392930,Simulation
392930,Strategy
392940,Adventure
392940,Casual
392940,Indie
392940,RPG
392940,Strategy
392950,Adventure
392950,Casual
392950,"Free to Play"
392960,"Free to Play"
392960,Indie
392960,Strategy
392970,Adventure
392970,Casual
393010,Adventure
393010,Indie
393010,Simulation
393020,Casual
393020,Indie
393021,Casual
393021,Indie
393022,Casual
393022,Indie
393023,Casual
393023,Indie
393024,Casual
393024,Indie
393025,Casual
393025,Indie
393026,Casual
393026,Indie
393040,Casual
393040,Indie
393041,Casual
393041,Indie
393042,Casual
393042,Indie
393043,Casual
393043,Indie
393150,Adventure
393150,Casual
393170,Action
393170,"Early Access"
393170,Indie
393170,Strategy
393190,Adventure
393190,Indie
393240,Action
393240,Indie
393270,Adventure
393270,Indie
393290,Racing
393320,Education
393330,Education
393330,"Software Training"
393340,"Software Training"
393350,Casual
393350,Indie
393350,Simulation
393380,Action
393380,"Early Access"
393380,Indie
393380,Strategy
393390,Action
393390,Adventure
393390,Casual
393390,"Early Access"
393390,Indie
393390,Simulation
393390,Strategy
393400,Action
393400,Adventure
393400,Indie
393400,Strategy
393410,Action
393410,"Free to Play"
393410,Indie
393410,"Massively Multiplayer"
393410,Sports
393420,Action
393420,Adventure
393420,"Early Access"
393420,Simulation
393430,Indie
393430,Simulation
393430,Sports
393460,Action
393460,"Early Access"
393460,Indie
393460,Sports
393480,Utilities
393500,Adventure
393500,Indie
393510,Action
393510,Indie
393540,Racing
393540,Sports
393550,Adventure
393550,Casual
393550,Indie
393560,Utilities
393580,Action
393580,Indie
393580,Racing
393580,Sports
393600,Action
393600,Adventure
393600,Indie
393610,Action
393610,Indie
393630,Action
393630,Casual
393630,Indie
393640,Adventure
393640,Indie
393650,Action
393650,Casual
393650,Indie
393660,Action
393660,Casual
393660,Indie
393660,Strategy
393690,"Audio Production"
393690,Utilities
393690,"Video Production"
393700,"Audio Production"
393700,Utilities
393700,"Video Production"
393710,"Audio Production"
393710,Utilities
393720,"Audio Production"
393720,Utilities
393720,"Video Production"
393730,Action
393730,Adventure
393730,Indie
393740,Action
393740,Indie
393750,Adventure
393750,Indie
393770,Action
393770,Adventure
393820,Action
393820,Adventure
393820,"Early Access"
393820,Indie
393830,Action
393830,Adventure
393831,Action
393831,Adventure
393850,Action
393850,Adventure
393850,"Free to Play"
393850,"Massively Multiplayer"
393850,RPG
393910,"Free to Play"
393910,Indie
393910,Simulation
393920,Indie
393920,Simulation
393950,Action
393950,Indie
393980,Casual
393990,Action
393990,Casual
393990,Indie
393990,Strategy
394010,Action
394010,"Early Access"
394010,Indie
394010,RPG
394010,Simulation
394030,Action
394030,Indie
394040,Action
394040,Indie
394050,Adventure
394050,Casual
394050,Indie
394080,Adventure
394080,Casual
394080,Indie
394080,RPG
394090,Indie
394090,Simulation
394090,Strategy
394120,Casual
394120,"Early Access"
394120,"Free to Play"
394120,"Massively Multiplayer"
394130,Casual
394130,Indie
394140,Action
394140,Casual
394140,Indie
394160,Action
394170,Strategy
394190,Action
394190,Indie
394201,Indie
394201,Strategy
394220,Action
394220,Indie
394230,Action
394260,Action
394260,Casual
394260,Indie
394270,Casual
394280,Adventure
394280,Casual
394290,Action
394290,Casual
394290,Indie
394290,Sports
394310,Indie
394310,RPG
394310,Strategy
394320,RPG
394320,Simulation
394320,Strategy
394321,RPG
394321,Simulation
394321,Strategy
394340,Indie
394340,Simulation
394340,Strategy
394350,Adventure
394350,Indie
394360,Strategy
394380,Action
394380,"Free to Play"
394380,"Massively Multiplayer"
394390,Action
394390,Indie
394400,Casual
394400,Indie
394410,Action
394410,"Massively Multiplayer"
394410,RPG
394420,Action
394420,"Massively Multiplayer"
394420,RPG
394421,Action
394421,"Massively Multiplayer"
394421,RPG
394423,Action
394423,"Massively Multiplayer"
394423,RPG
394430,Action
394430,Indie
394450,Action
394450,Adventure
394450,RPG
394450,Strategy
394480,Casual
394490,Simulation
394510,Action
394540,Action
394540,Adventure
394540,Indie
394550,Action
394550,Indie
394560,"Free to Play"
394560,Simulation
394561,"Free to Play"
394561,Simulation
394600,Action
394600,Indie
394680,Adventure
394680,Casual
394690,Action
394690,Adventure
394690,Casual
394690,"Early Access"
394690,Indie
394690,"Massively Multiplayer"
394700,Adventure
394700,Indie
394710,Adventure
394710,Indie
394720,Adventure
394720,Indie
394720,RPG
394730,Action
394730,Adventure
394730,Indie
394750,Action
394750,Adventure
394750,Indie
394750,RPG
394760,Action
394760,Indie
394760,RPG
394770,Indie
394790,Casual
394790,Indie
394790,Strategy
394810,Indie
394810,RPG
394810,Strategy
394811,Indie
394811,RPG
394811,Strategy
394830,Action
394830,Indie
394840,Adventure
394840,Indie
394840,RPG
394840,Simulation
394850,Action
394850,Indie
394870,Action
394870,Indie
394950,Action
394950,Adventure
394950,Indie
394960,Action
394960,Adventure
394960,"Early Access"
394970,Action
394970,Indie
394990,Action
394990,Indie
395020,Action
395020,Indie
395050,Strategy
395051,Strategy
395060,Indie
395070,Indie
395070,Simulation
395100,Action
395100,Adventure
395100,Indie
395140,Action
395140,Indie
395150,Action
395150,Adventure
395150,"Early Access"
395150,Indie
395150,Strategy
395160,Adventure
395160,Indie
395170,Adventure
395170,Casual
395170,Indie
395190,Strategy
395200,Action
395200,Adventure
395200,Indie
395230,Action
395231,Action
395232,Action
395233,Action
395234,Action
395235,Action
395236,Action
395237,Action
395238,Action
395239,Action
395250,Adventure
395250,Indie
395260,Adventure
395260,Indie
395260,RPG
395260,Strategy
395270,Adventure
395270,Indie
395290,Action
395290,Indie
395300,Action
395300,Indie
395350,Adventure
395350,Indie
395350,Strategy
395380,Action
395380,Adventure
395380,Casual
395380,Indie
395400,Adventure
395400,Casual
395400,Indie
395400,RPG
395410,Action
395410,Simulation
395410,Strategy
395420,Adventure
395420,Indie
395420,RPG
395440,Action
395440,Indie
395441,Action
395441,Indie
395450,Adventure
395450,Indie
395460,Adventure
395460,Indie
395470,Action
395470,Indie
395480,Action
395480,Adventure
395480,Casual
395480,"Early Access"
395480,Indie
395500,Action
395500,"Early Access"
395500,Indie
395510,Action
395510,Adventure
395510,Indie
395520,Adventure
395520,Casual
395520,"Free to Play"
395520,Indie
395530,Adventure
395530,Indie
395550,Action
395550,"Early Access"
395550,Indie
395560,Adventure
395570,Action
395570,Adventure
395570,Indie
395580,Casual
395600,Indie
395600,Strategy
395640,Racing
395690,Action
395690,Adventure
395690,Indie
395690,RPG
395690,Simulation
395690,Strategy
395700,Indie
395700,Simulation
395760,"Design & Illustration"
395760,"Early Access"
395760,Utilities
395850,Action
395850,Adventure
395850,Indie
395850,Simulation
395860,Adventure
395860,Casual
395860,Indie
395880,Casual
395880,Indie
395880,Simulation
395890,Casual
395900,Strategy
395910,Adventure
395920,Adventure
395920,Casual
395920,Indie
395930,Casual
395930,Indie
395930,Simulation
395930,Strategy
395950,Action
395950,Adventure
395950,Indie
395950,RPG
395950,Strategy
395960,RPG
395970,Action
395970,Indie
395980,Casual
395980,Indie
395990,Indie
395990,RPG
395990,Simulation
395990,Strategy
396010,Action
396010,Indie
396030,"Free to Play"
396030,Indie
396030,Racing
396030,Strategy
396060,Casual
396060,Indie
396090,Indie
396090,Simulation
396090,Strategy
396160,Action
396160,Adventure
396160,Indie
396160,RPG
396160,Strategy
396170,Action
396171,Action
396172,Action
396173,Action
396190,Action
396190,Indie
396230,Indie
396230,RPG
396240,Indie
396240,RPG
396250,Indie
396250,RPG
396260,Action
396260,Indie
396260,Simulation
396290,Indie
396310,Indie
396320,Strategy
396360,Casual
396360,Indie
396360,Simulation
396360,Sports
396390,Adventure
396390,Casual
396400,Adventure
396440,Action
396440,Simulation
396440,Strategy
396450,Action
396450,Casual
396450,Indie
396460,Action
396460,Adventure
396460,Indie
396460,RPG
396470,Action
396470,Adventure
396470,Indie
396470,RPG
396480,Action
396480,Indie
396480,Simulation
396480,Strategy
396490,Adventure
396490,Indie
396490,RPG
396490,Simulation
396490,Strategy
396510,Indie
396510,Strategy
396520,Adventure
396520,Indie
396530,Adventure
396530,Indie
396540,Indie
396540,Strategy
396590,Action
396590,Indie
396610,Action
396610,Indie
396620,Action
396620,Indie
396631,Action
396631,Adventure
396631,Casual
396631,"Free to Play"
396631,"Massively Multiplayer"
396631,RPG
396632,Action
396632,Adventure
396632,Casual
396632,"Free to Play"
396632,"Massively Multiplayer"
396632,RPG
396640,Action
396640,Adventure
396640,Indie
396640,RPG
396650,Action
396650,Adventure
396650,"Early Access"
396650,Indie
396650,RPG
396650,Simulation
396650,Sports
396680,Indie
396680,Simulation
396690,Action
396690,Adventure
396690,Indie
396700,Action
396700,Casual
396700,"Early Access"
396700,Indie
396700,Sports
396730,Adventure
396730,Casual
396730,Indie
396760,Adventure
396760,Indie
396780,Adventure
396780,Indie
396790,Casual
396790,Indie
396800,Casual
396800,Indie
396800,Strategy
396810,Indie
396810,"Massively Multiplayer"
396810,RPG
396820,Action
396850,Adventure
396850,Casual
396860,Casual
396860,Indie
396870,Adventure
396870,Indie
396890,Indie
396890,Simulation
396900,Action
396900,"Early Access"
396900,Indie
396900,Racing
396910,Action
396920,Indie
396920,RPG
396930,Action
396930,Adventure
396930,Indie
396930,Strategy
396960,Adventure
396960,Casual
396960,Indie
396960,Simulation
396990,Action
396990,Indie
397000,Action
397010,Action
397010,Adventure
397010,Indie
397020,Action
397020,Casual
397020,"Early Access"
397020,Indie
397030,Adventure
397040,Action
397040,"Free to Play"
397040,"Massively Multiplayer"
397040,RPG
397050,Simulation
397050,Strategy
397060,"Early Access"
397060,Strategy
397090,Adventure
397090,Casual
397090,Indie
397090,RPG
397100,"Early Access"
397100,"Free to Play"
397100,Indie
397100,Simulation
397120,Action
397120,"Free to Play"
397120,"Massively Multiplayer"
397120,Simulation
397121,Action
397121,"Free to Play"
397121,"Massively Multiplayer"
397121,Simulation
397122,Action
397122,"Free to Play"
397122,"Massively Multiplayer"
397122,Simulation
397123,Action
397123,"Free to Play"
397123,"Massively Multiplayer"
397123,Simulation
397124,Action
397124,"Free to Play"
397124,"Massively Multiplayer"
397124,Simulation
397125,Action
397125,"Free to Play"
397125,"Massively Multiplayer"
397125,Simulation
397126,Action
397126,"Free to Play"
397126,"Massively Multiplayer"
397126,Simulation
397160,"Early Access"
397160,RPG
397160,Strategy
397170,RPG
397170,Strategy
397180,Simulation
397180,Strategy
397190,Strategy
397200,Action
397200,Casual
397200,Indie
397210,Casual
397230,Action
397230,Indie
397240,Action
397240,Adventure
397240,Indie
397270,Adventure
397320,Action
397320,Strategy
397330,Action
397330,Adventure
397330,RPG
397340,Indie
397340,Simulation
397350,RPG
397350,Strategy
397360,Action
397360,"Early Access"
397360,Indie
397360,RPG
397380,Simulation
397380,Strategy
397381,Simulation
397381,Strategy
397390,Indie
397390,Strategy
397400,Casual
397400,Indie
397400,Strategy
397420,Casual
397430,Adventure
397430,Casual
397440,Adventure
397440,Casual
397460,Casual
397460,Indie
397460,Strategy
397490,Casual
397490,Indie
397500,Action
397500,Adventure
397500,Indie
397500,RPG
397500,Strategy
397550,Action
397550,Adventure
397550,RPG
397570,Action
397570,Indie
397580,Action
397580,Indie
397610,Adventure
397610,Indie
397610,Simulation
397620,Casual
397620,Indie
397640,Racing
397670,Casual
397670,Indie
397680,Action
397680,Indie
397690,Action
397690,Indie
397700,Action
397700,Adventure
397700,Indie
397720,Simulation
397740,Indie
397740,RPG
397770,Casual
397780,Indie
397780,RPG
397790,Indie
397790,RPG
397800,Casual
397800,Indie
397810,Action
397810,Adventure
397810,Casual
397810,"Early Access"
397810,Indie
397810,Strategy
397820,Casual
397830,Adventure
397830,"Early Access"
397830,Indie
397830,RPG
397840,Casual
397840,Indie
397860,Action
397860,Indie
397870,Indie
397870,Strategy
397910,Action
397910,Adventure
397910,Indie
397910,RPG
397920,Action
397920,Adventure
397920,Indie
397920,RPG
397930,Action
397930,Adventure
397930,Indie
397930,RPG
397940,Adventure
397940,Casual
397940,Indie
397940,Simulation
397950,Action
397950,Indie
397960,Adventure
397960,Casual
397970,Adventure
397970,Casual
397980,Action
397980,Indie
397990,Action
397990,Indie
398000,Action
398000,Adventure
398000,RPG
398020,Action
398020,Adventure
398020,Indie
398020,Simulation
398070,Action
398070,Indie
398100,Casual
398100,Indie
398110,Casual
398110,Indie
398110,Simulation
398110,Strategy
398160,Action
398160,Indie
398170,Indie
398170,Simulation
398180,Action
398180,Casual
398180,Indie
398210,Adventure
398210,Indie
398240,"Audio Production"
398240,Education
398250,Action
398250,Adventure
398250,"Early Access"
398250,Indie
398280,Action
398280,Adventure
398280,Indie
398280,Strategy
398310,"Free to Play"
398310,"Massively Multiplayer"
398310,Simulation
398430,Indie
398440,Action
398440,Indie
398440,RPG
398450,Adventure
398450,"Free to Play"
398460,Adventure
398460,Casual
398460,Indie
398470,Racing
398471,Racing
398472,Racing
398473,Racing
398480,Casual
398480,Indie
398520,Action
398520,Indie
398520,Sports
398530,Casual
398530,Indie
398600,Adventure
398600,"Free to Play"
398600,Indie
398620,Adventure
398620,Casual
398630,Adventure
398630,Casual
398640,Simulation
398640,Sports
398640,Strategy
398680,Casual
398680,"Early Access"
398680,Indie
398710,Action
398710,Casual
398710,Indie
398820,Indie
398820,Simulation
398830,Action
398830,Adventure
398830,Casual
398830,Indie
398830,Racing
398840,Action
398840,"Free to Play"
398840,Simulation
398840,Strategy
398850,Action
398850,Adventure
398850,Indie
398860,Adventure
398890,Casual
398890,"Early Access"
398890,Indie
398890,Simulation
398900,Action
398900,Casual
398900,Indie
398911,Adventure
398911,Indie
398911,RPG
398911,Strategy
398920,Casual
398920,Indie
398930,Action
398930,Adventure
398930,Indie
398940,Action
398940,Indie
398950,RPG
398960,Adventure
398960,Casual
398960,Indie
398960,RPG
398970,Adventure
398970,Indie
398970,"Massively Multiplayer"
398970,RPG
398970,Strategy
398980,Indie
399000,Action
399000,Indie
399020,Indie
399021,Indie
399040,Casual
399040,Indie
399070,Action
399070,Adventure
399070,Indie
399090,Action
399090,Adventure
399090,Casual
399090,Indie
399090,RPG
399100,Action
399100,Indie
399120,Action
399140,Action
399140,Indie
399180,Sports
399230,Action
399230,Adventure
399230,Casual
399230,Simulation
399230,Strategy
399240,Action
399240,"Early Access"
399240,Indie
399260,Action
399260,Adventure
399260,Indie
399270,Action
399270,Indie
399270,RPG
399420,Adventure
399420,Indie
399420,Strategy
399430,Casual
399430,Indie
399460,Casual
399460,Indie
399520,Adventure
399520,Casual
399520,"Free to Play"
399520,Indie
399530,Casual
399530,Indie
399530,Strategy
399550,Action
399550,"Free to Play"
399550,Indie
399550,"Massively Multiplayer"
399560,Action
399560,"Free to Play"
399560,Indie
399560,"Massively Multiplayer"
399570,Action
399570,"Free to Play"
399570,Indie
399570,"Massively Multiplayer"
399580,Action
399580,"Early Access"
399580,Indie
399600,Action
399600,Indie
399610,"Video Production"
399640,Action
399640,Indie
399640,RPG
399660,Action
399660,"Free to Play"
399660,"Massively Multiplayer"
399660,Strategy
399670,Indie
399670,Simulation
399700,Adventure
399700,Indie
399730,Action
399730,Indie
399730,Racing
399730,Sports
399760,Adventure
399760,Indie
399780,Adventure
399780,Indie
399790,Action
399790,Adventure
399790,Casual
399790,Indie
399790,RPG
399790,Strategy
399820,Action
399820,"Early Access"
399820,Indie
399820,Sports
399831,Action
399831,Indie
399831,Strategy
399833,Action
399833,Indie
399833,Strategy
399834,Action
399834,Indie
399834,Strategy
399836,Action
399836,Indie
399836,Strategy
399840,Adventure
399840,"Free to Play"
399860,Simulation
399870,Adventure
399870,Casual
399870,Indie
399880,Casual
399890,Adventure
399890,Casual
399900,Indie
399900,Racing
399900,Sports
399910,Action
399910,Casual
399910,Indie
399920,Action
399920,Casual
400020,Action
400020,Adventure
400020,Casual
400020,Racing
400020,RPG
400020,Sports
400020,Strategy
400030,Casual
400030,"Free to Play"
400030,Indie
400040,"Audio Production"
400040,"Design & Illustration"
400040,"Photo Editing"
400040,Utilities
400040,"Video Production"
400040,"Web Publishing"
400110,Adventure
400110,Indie
400110,RPG
400120,Action
400120,Indie
400130,Indie
400160,Indie
400160,Strategy
400170,Action
400170,Adventure
400170,Indie
400170,RPG
400180,Action
400180,Indie
400180,Strategy
400200,Adventure
400200,Casual
400220,Action
400220,Adventure
400220,Indie
400220,RPG
400230,Casual
400230,"Early Access"
400230,Indie
400230,Strategy
400240,Adventure
400240,Indie
400250,Adventure
400250,Indie
400250,"Massively Multiplayer"
400320,Adventure
400320,Indie
400320,RPG
400330,Racing
400330,Simulation
400330,Sports
400360,Adventure
400360,Indie
400370,Action
400370,Adventure
400380,Indie
400380,Simulation
400380,Sports
400380,Strategy
400400,Adventure
400400,Casual
400400,Indie
400400,RPG
400400,Simulation
400400,Strategy
400410,Adventure
400410,Casual
400410,Indie
400410,Simulation
400420,Indie
400420,Strategy
400450,Action
400450,"Early Access"
400450,Indie
400450,RPG
400470,Strategy
400500,Action
400500,Indie
400500,Racing
400500,Simulation
400551,Action
400551,Adventure
400580,Indie
400580,RPG
400580,Simulation
400580,Strategy
400600,Action
400600,Adventure
400600,Indie
400600,RPG
400650,Education
400660,Indie
400660,RPG
400660,Strategy
400710,Action
400710,Indie
400720,Action
400720,Adventure
400720,Indie
400721,Action
400721,Adventure
400721,Indie
400740,Action
400740,Adventure
400740,Indie
400750,Action
400750,"Early Access"
400750,Indie
400750,Simulation
400750,Strategy
400760,Action
400760,"Early Access"
400760,Simulation
400760,Sports
400770,Action
400780,Adventure
400780,Indie
400790,Action
400790,Indie
400800,Racing
400800,Simulation
400800,Sports
400810,Strategy
400820,Action
400820,"Massively Multiplayer"
400820,RPG
400822,Action
400822,"Massively Multiplayer"
400822,RPG
400840,Action
400840,"Free to Play"
400840,"Massively Multiplayer"
400840,Strategy
400841,Action
400841,"Free to Play"
400841,"Massively Multiplayer"
400841,Strategy
400842,Action
400842,"Free to Play"
400842,"Massively Multiplayer"
400842,Strategy
400850,Action
400850,Adventure
400880,Indie
400880,Racing
400880,Simulation
400880,Sports
400890,Action
400890,Adventure
400891,Action
400891,Adventure
400892,Action
400892,Adventure
400893,Action
400893,Adventure
400894,Action
400894,Adventure
400895,Action
400895,Adventure
400896,Action
400896,Adventure
400897,Action
400897,Adventure
400898,Action
400898,Adventure
400899,Action
400899,Adventure
400900,Action
400900,Adventure
400901,Action
400901,Adventure
400902,Action
400902,Adventure
400903,Action
400903,Adventure
400904,Action
400904,Adventure
400905,Action
400905,Adventure
400906,Action
400906,Adventure
400907,Action
400907,Adventure
400908,Action
400908,Adventure
400909,Action
400909,Adventure
400910,Action
400910,Adventure
400910,Indie
400920,Action
400920,Adventure
400921,Action
400921,Adventure
400922,Action
400922,Adventure
400924,Action
400924,Adventure
400925,Action
400925,Adventure
400926,Action
400926,Adventure
400927,Action
400927,Adventure
400929,Action
400929,Adventure
400930,Action
400930,Adventure
400931,Action
400931,Adventure
400932,Action
400932,Adventure
400933,Action
400933,Adventure
400934,Action
400934,Adventure
400935,Action
400935,Adventure
400936,Action
400936,Adventure
400937,Action
400937,Adventure
400938,Action
400938,Adventure
400939,Action
400939,Adventure
400940,Action
400940,Adventure
400940,Indie
400960,Action
400960,Adventure
400961,Action
400961,Adventure
400962,Action
400962,Adventure
400963,Action
400963,Adventure
400964,Action
400964,Adventure
400965,Action
400965,Adventure
400966,Action
400966,Adventure
400967,Action
400967,Adventure
400968,Action
400968,Adventure
400969,Action
400969,Adventure
400971,Action
400971,Adventure
400972,Action
400972,Adventure
400973,Action
400973,Adventure
400974,Action
400974,Adventure
400975,Action
400975,Adventure
400976,Action
400976,Adventure
400977,Action
400977,Adventure
400978,Action
400978,Adventure
400979,Action
400979,Adventure
400980,Action
400980,Adventure
400981,Action
400981,Adventure
